100000 100000
q 87947 5121
q 58075 13938
u 94470 65177
u 75185 24881
u 42204 91
u 24498 23249
u 48550 12249
u 93922 69106
u 3863 92404
u 7676 14353
u 30044 61857
u 88895 52491
u 50581 73078
u 2874 90978
u 31328 39328
u 62971 37232
u 84569 1786
u 37980 1918
u 64507 73856
u 41271 726
u 41479 4492
q 60708 96304
q 38858 55382
u 618 94969
q 32829 25506
u 516 86757
q 39052 38981
u 5972 35727
u 97379 59700
u 21559 89519
u 33607 90701
u 21531 5106
u 98747 21655
u 95006 69138
u 49267 51742
u 83482 90178
u 83430 284
u 8261 39190
u 10448 50916
u 93391 88477
u 37656 66134
u 40587 41036
u 3881 75612
u 916 43010
q 19040 60297
u 67938 22425
u 45628 69677
u 34811 15603
q 42745 33306
u 32615 47481
u 84872 65910
u 7132 45654
u 88605 65019
u 9594 49948
q 81539 1096
q 81776 44876
u 40701 3662
u 60617 9693
u 98984 45290
u 35499 17472
u 56272 60629
q 46833 7590
u 92082 2664
u 69600 68435
u 59232 9648
u 98027 31109
u 33826 81694
u 86043 44915
u 64841 28131
u 23500 22939
u 77436 82837
q 47964 40321
u 36406 40619
u 6024 61193
u 25245 2580
u 75389 43501
u 60328 421
u 26498 96186
u 8408 52265
u 73225 33510
u 7084 26373
u 57830 53258
u 31028 68356
q 63661 65347
u 51845 59063
u 94761 8446
u 34269 3991
u 91218 48695
u 86426 25493
q 58607 35036
u 31300 37295
u 85245 98864
u 65838 30996
u 45103 70202
u 5096 3379
u 48317 64942
u 71349 68560
q 13837 36653
u 27364 75119
u 65442 10745
u 64482 5939
u 34164 42041
q 81188 8095
u 71673 48537
u 3801 25938
u 11590 96945
u 53192 70125
u 96090 76016
u 60907 49974
u 23497 81820
q 26714 13405
u 74145 13775
u 76401 29060
u 52985 52816
q 67020 8576
u 63078 89278
u 87377 81579
u 51574 20679
u 22986 46415
u 15315 9995
u 58682 24091
u 6623 28063
u 8827 25873
u 68639 49601
u 47296 69596
u 68848 66287
u 18929 40047
u 8840 18740
q 19675 20076
u 19279 49014
u 41821 55593
u 52451 74334
u 31668 97064
u 94292 11993
u 25774 68864
q 87384 1493
u 87887 17290
u 44260 88950
u 87887 23383
u 7585 48429
u 68989 2708
q 17681 23809
u 22239 71980
u 33677 67587
u 78450 82089
u 43198 54751
u 27337 80775
u 42034 36490
u 27031 90900
u 16127 5387
u 55431 89313
u 96124 42098
u 88721 86426
q 111 72476
u 83297 83877
u 84535 71185
u 13126 58462
q 86371 99431
u 72312 82126
u 12149 71821
u 40138 702
u 78884 36115
u 48099 38774
u 69388 93863
u 47897 76144
u 14820 56247
u 84198 82696
u 67967 78268
u 50088 63095
q 51052 43618
u 92375 39387
q 61280 32537
u 18421 15171
q 32970 51543
q 88459 38762
q 37844 81656
u 76719 16450
u 53000 12483
u 99470 71476
u 79363 92639
u 16694 21192
u 57541 3153
u 34027 99620
u 13920 91108
u 42794 66743
u 2291 73025
q 42526 66129
u 8110 22874
u 93693 47003
q 97924 10036
u 77837 13984
u 55139 27321
q 49597 79371
u 99230 72761
u 2811 87201
u 90960 90537
u 86826 28891
u 54479 15156
u 43204 6081
u 85939 79224
u 65556 95132
u 8036 79381
u 24622 30865
u 63487 40052
u 45581 93209
u 42866 81976
u 82064 52490
u 18162 14023
u 86265 54679
u 58464 66529
u 95589 2411
u 76141 94965
u 28886 36854
u 8263 64144
u 77473 94263
u 98944 30715
u 42888 26060
u 20928 32184
q 64964 11729
u 32559 67261
u 31803 91873
q 75075 76618
u 987 86355
u 66708 34294
u 53973 40308
q 70656 83841
u 26831 89912
u 71849 90267
q 7137 93521
u 25073 38554
u 22641 62253
u 41655 91529
u 11791 53277
u 98813 91970
u 38872 76756
u 56850 723
u 51893 91804
u 2534 6919
u 5705 33832
q 40280 31851
u 7255 61343
u 3944 40134
u 29915 34845
u 29337 86824
u 26745 37271
u 73100 98639
u 18773 9806
q 28420 91568
u 5221 33469
u 4602 88876
u 37957 57424
u 71005 91415
u 80785 13483
u 10435 60638
u 8291 33425
u 71395 15974
u 49716 92794
u 25962 95813
q 94443 79759
q 41162 89943
u 47287 53455
q 767 33
u 79708 15701
u 86374 72561
u 17068 36529
u 8081 43148
u 42194 95699
u 78747 3993
q 58461 50320
u 48501 3656
u 29272 92496
u 62438 96
q 520 53428
u 27993 47351
u 94554 5006
u 21894 80301
u 45193 67439
u 35748 44594
q 37100 82046
u 59578 44441
q 77208 18683
u 43538 91638
u 58580 13246
u 47011 28871
u 40922 32926
u 99204 33853
u 37074 87064
u 98713 46350
q 17062 48059
u 45392 69563
u 11243 5839
u 93591 33281
u 83675 33701
u 59758 10466
u 41956 37581
u 62420 2269
u 33346 68280
u 75793 43469
u 18597 16807
u 79514 666
u 86830 84906
q 96382 37234
u 93627 59088
u 97564 51587
u 4502 89783
u 8777 63671
q 53809 2424
u 16330 39208
q 9098 74358
u 36518 95036
u 7656 67218
u 38832 49558
u 10130 56925
u 13955 39838
q 21246 84648
u 62589 31444
u 27020 43544
u 24032 91115
u 38731 20800
u 3473 15754
u 27517 31995
u 72776 90635
u 48192 61824
q 39410 25752
u 24039 65599
u 24618 83586
u 96997 82611
u 95818 953
u 8316 83481
u 32692 1509
q 41156 35923
u 66716 98901
q 41576 1305
u 83269 40171
u 7333 80910
u 5641 31831
u 26508 90112
u 77715 96358
u 63647 10045
u 7592 12413
u 92664 16591
u 22339 18163
u 66752 32232
u 20455 97212
u 72634 78427
u 19686 47955
u 68145 42358
u 27068 48900
u 62692 44332
u 21166 17146
u 98546 50348
q 39526 89793
q 7892 71009
u 35673 37981
u 15791 20701
u 25788 4422
u 29983 37899
u 48188 62275
u 50411 35502
u 30580 12935
u 12673 42118
u 7069 46942
u 72203 69512
u 85800 99404
u 3027 45979
u 23294 56250
u 17777 82764
u 970 98591
u 59895 65751
q 74067 62478
u 9700 83862
u 76301 77067
u 14283 33467
u 96310 79434
u 61231 56549
u 56247 69226
u 22961 5812
u 47370 12329
q 79777 63332
u 69906 38256
u 52858 25881
u 96356 20073
u 39763 45068
u 5005 51962
u 34869 82320
u 76548 12157
u 59876 83722
u 97603 75193
u 78112 97701
u 37149 91645
u 31349 83930
u 1154 55170
u 8764 38117
q 93011 64084
u 23323 46634
u 28826 24144
u 55429 91015
u 43306 9333
u 10339 24485
u 88207 63431
u 82273 60832
q 53289 55685
u 74003 67333
u 8589 19407
u 52016 27659
u 28747 27849
u 41643 5759
u 14173 7277
q 66830 36502
u 85943 50690
u 39859 99219
q 94171 70046
u 67478 11228
u 5211 41967
u 26203 79110
u 26423 23057
u 27168 85039
q 72055 11694
u 55929 56639
u 1224 38171
u 29184 62082
u 17488 37856
u 31594 16423
q 8532 67420
u 57169 48489
u 62885 97894
q 84491 52868
u 65980 59877
u 64235 74962
u 78609 18341
u 60920 44779
q 15002 52685
u 15095 8098
u 51198 54887
u 52499 91869
u 1987 35148
u 17571 75381
u 41192 71778
u 76978 24954
u 50680 84155
u 75898 92231
u 81288 69645
u 35344 19415
q 22015 60577
u 25196 50619
u 62341 31240
u 11459 16390
u 50659 82162
q 43970 74524
u 19253 66038
q 59800 49006
u 15087 16239
u 10319 70136
u 81183 47127
u 69559 26910
u 42436 67470
u 82914 62951
u 64227 17016
u 19176 92669
u 75370 8072
q 11293 28125
u 33858 74265
u 70894 65737
u 71698 47809
u 16832 78341
u 34109 9652
u 13431 66401
u 92117 63837
u 41165 66015
q 62926 83343
q 27738 54039
q 52528 24810
u 46213 13443
u 67594 25237
u 79688 12454
u 19759 61649
u 57500 46932
u 70834 7012
u 827 67688
u 65029 90738
u 5591 38614
u 19888 96178
u 67413 33683
u 87311 92017
u 42529 53243
q 80938 40441
u 9648 33359
u 32140 90816
u 48098 17375
q 98590 81049
u 30345 53469
u 37786 27037
u 24708 84729
u 2620 80532
u 56765 67798
u 64883 11673
u 22088 54551
u 24026 83280
u 56577 49397
u 14663 7774
u 81386 21273
u 39335 99686
q 65324 13926
u 21724 89355
q 42075 52968
u 55063 17132
u 99604 28716
q 40786 86825
u 58638 46365
u 90977 30185
u 55242 4727
q 69682 8392
u 57991 53178
u 65773 26723
u 75525 72323
u 96914 75234
u 96419 38375
u 10862 39479
q 34538 48933
u 95421 86680
u 7141 69918
u 56517 54167
u 91824 20142
u 99542 6774
q 47121 6139
u 3816 90602
u 23253 16814
u 74585 26802
u 77849 89717
u 99341 48168
u 96000 67711
u 18914 72278
u 85411 15548
u 41334 32662
q 37614 97664
u 94810 76470
u 73096 46999
u 65950 16191
u 79992 57274
q 92383 34782
q 37234 90808
q 7843 86244
u 42074 50550
u 32412 94260
u 56130 92833
u 13525 16599
u 68491 67716
q 12586 73577
u 50442 64504
q 83028 57687
u 37865 36723
u 4012 18924
u 39336 61310
u 26199 36219
u 44220 98977
u 46652 93521
u 35561 46272
u 28697 40679
u 83458 91007
u 3963 81525
u 82098 20456
u 60554 94256
u 80640 13609
u 56166 20871
u 78036 9801
u 56085 73615
q 51365 88984
u 11499 28810
u 32261 32179
u 15044 75735
q 2182 51047
u 58319 21546
q 40616 62157
q 55322 18546
u 73460 68758
u 77395 92133
u 40442 82873
u 75510 20737
u 43554 97201
u 45385 79337
u 76759 21449
u 51215 45678
u 25051 99736
u 20097 45493
u 97245 42814
u 91932 26645
q 48114 84515
u 42534 32527
q 6536 26437
u 30540 51766
u 25646 81390
u 86430 45360
u 26518 49929
u 13310 67026
u 92124 8916
q 92060 5779
u 82231 22284
u 42268 88867
u 75169 48035
q 98717 65830
u 23768 63351
q 88358 78017
u 1365 30665
u 40968 33526
u 90208 38440
u 29576 38365
u 31232 41742
u 93979 82094
u 2506 9954
u 69137 39446
u 81436 90241
u 58165 47883
u 37318 16832
u 73783 14033
u 75049 28007
u 31167 99818
u 77532 36038
u 30300 39130
q 65186 8608
u 39593 95652
u 22134 16529
u 27845 97421
u 47311 85819
u 28169 97204
u 47478 94474
q 3236 28319
u 58886 16404
u 41326 10827
u 44508 93245
u 49807 43333
u 74080 11138
u 48251 51328
q 59405 14767
u 65887 59018
u 22813 25316
u 17479 53471
u 68102 71488
u 40191 90137
u 99959 7860
q 70529 74610
u 44648 11859
q 47456 65625
u 56989 2579
u 5116 5398
u 43417 598
u 10127 46123
u 19459 6364
q 83753 39006
u 53962 88034
u 97826 53972
q 73710 2129
u 56530 33893
u 23305 84943
u 85619 34485
u 4602 24832
u 20490 84103
q 68734 71660
u 53361 48655
u 47129 42851
u 20109 60416
u 48424 37235
u 83306 32600
u 60607 85035
q 14471 78663
u 6052 85015
u 6971 78387
u 55482 97067
u 45274 92257
u 21983 36877
u 11652 60716
u 24000 47590
u 91905 82048
u 79236 91514
u 10776 746
u 71156 96258
q 96562 53474
u 43178 55087
u 38748 83389
u 48996 56039
u 22333 45285
u 37486 92958
u 91640 95121
u 23564 33414
u 25695 47856
q 23287 77847
u 20673 14793
u 29572 82981
q 93180 25907
u 59268 63811
u 33525 78992
u 17792 37751
u 33116 64867
u 56810 38108
u 93402 8689
u 87986 81646
u 71773 91890
u 1028 14674
u 56234 13376
u 35447 31524
u 81196 83201
q 30964 88920
u 41396 63256
u 88286 80792
q 71034 75541
q 74601 77601
u 75748 29080
u 79494 30225
u 81960 37938
u 40735 54917
u 2398 72805
u 33261 32126
u 18406 41408
u 39727 30444
q 85986 3242
u 18617 9482
u 25297 59068
u 61561 46552
u 40258 92847
u 49034 80900
u 12242 27800
q 61281 99388
u 840 94888
u 70267 40624
u 48152 65826
q 67055 16755
u 64653 60298
q 41693 20177
q 87326 83072
u 74837 53199
q 55993 41777
q 62780 15063
q 96233 9793
u 30580 50114
u 67062 66760
u 10377 96128
q 56096 56788
u 8520 36512
u 36914 56654
q 24874 95830
u 83514 70505
u 53105 99659
u 52972 82406
u 74459 72586
u 98152 51664
u 26582 39938
u 91504 50284
u 59662 29286
u 83143 52083
u 85080 21722
u 6599 9193
u 51185 56673
q 83022 48225
u 34361 53989
u 89341 59823
u 90903 9769
q 88311 70007
u 56846 51016
u 18742 94640
u 42673 37604
u 20940 24215
u 32857 73195
u 35914 6422
u 82821 72183
q 52328 74006
u 98983 68399
q 24516 61481
u 64861 58756
u 37597 51372
u 18585 94041
u 99025 13326
u 57581 10041
q 22041 22552
u 25080 9071
u 45420 76180
u 5583 63439
q 64488 17740
q 25400 22243
q 91549 61265
u 93685 32052
u 34066 39628
u 31074 31141
u 37847 77971
u 24311 69111
u 42707 59655
u 82683 9349
q 17053 63310
u 59433 51538
u 22920 75617
u 23039 30462
u 19118 18407
u 60182 38444
u 61283 16446
u 25479 44572
u 40121 12652
u 15398 33292
q 46143 73667
u 89641 31854
u 24110 40323
u 85935 63469
u 39923 74281
u 24653 45418
u 1032 51470
u 53061 42375
u 18419 67515
u 18476 49511
u 79191 53606
u 26318 29869
q 77776 21638
u 10966 84252
u 6338 98260
q 54334 4590
u 16075 46446
u 35366 69561
u 81136 92700
u 69256 25106
u 87340 81296
u 7606 70183
u 93262 5307
u 36153 85060
u 52926 60504
u 15963 60888
u 13461 86734
u 19919 56469
u 19230 68052
u 75754 67037
u 84570 33425
u 77123 61522
u 83344 41241
u 73015 39129
u 51087 10272
q 80457 4239
u 81529 86072
u 88674 70620
u 87044 75667
u 52610 45085
q 71458 82752
u 32651 28227
u 75163 11829
u 12395 18094
u 91117 7986
u 47453 98969
q 67930 20616
q 59903 11621
u 22478 91351
q 26675 27251
u 52243 45838
u 14605 21315
u 40009 81089
u 69494 54040
u 53551 2550
u 56334 79543
q 79115 81244
u 46684 67580
q 85680 62427
u 83236 15390
u 41596 93125
u 60283 31092
u 67455 2324
u 72367 66746
u 65594 21252
u 20515 94850
u 42299 11894
u 41485 51072
u 72470 38011
u 48885 87531
u 74259 809
u 93425 67322
u 48206 90802
u 20458 91567
u 52832 75953
q 62056 57980
q 67023 49943
q 86353 39535
u 31532 63888
u 98371 54068
u 10646 84644
u 39866 47442
u 50236 87861
u 91757 73313
u 31981 41603
u 73416 25472
q 47833 62773
u 97474 60818
u 129 86655
u 45396 80095
u 35319 5367
u 917 61842
u 22477 40516
u 98923 43905
u 69280 31500
u 31471 26966
u 77424 34509
u 88580 17904
u 4018 16415
u 47617 44768
u 21354 71521
u 13824 48249
u 40381 66830
u 52998 18279
u 8655 46044
u 8068 73872
u 13323 72477
u 44568 8610
q 94386 46140
u 48192 29397
u 30351 70467
u 68933 93177
u 75420 82209
u 46183 7567
u 67297 78172
u 50147 36597
u 407 35767
u 47002 87785
u 69853 63118
u 10731 98602
u 98946 66201
u 32179 19794
u 9100 4286
q 41629 17922
u 96886 74117
u 11991 92745
u 95496 47845
u 57955 68029
u 38362 73839
u 65881 91025
u 25181 5254
u 18879 53545
u 22174 90895
u 72566 67262
q 78960 86090
q 40023 7984
u 59533 23594
q 39783 20825
u 78221 91970
u 89347 75301
u 52156 29632
q 12605 82654
u 84118 96880
q 69956 14009
u 87154 37280
u 29142 35949
u 36337 79505
u 17630 53539
u 66597 63224
u 39294 97885
u 13334 45759
u 63122 38789
u 41164 83502
u 65265 61711
u 4427 92918
q 16086 95338
u 23942 53775
q 22420 77273
u 87361 49266
u 72523 22163
u 20896 51112
u 33687 70985
u 13148 35128
q 83357 37509
u 33787 975
u 43938 39560
u 77106 64670
u 61432 59832
u 44704 17953
u 91651 19609
u 47986 48985
u 52429 16175
u 70440 60493
u 78614 86342
u 50628 16802
q 4700 66245
u 72887 57396
u 7572 25292
q 35550 97099
u 1450 70762
u 71071 25481
u 46596 20797
u 91603 81829
u 74522 16665
u 92595 38978
u 72698 91719
q 7127 21390
u 25838 85458
u 6929 55287
u 63693 81648
u 45446 98204
u 20414 33171
q 27544 82305
u 91247 89340
u 95045 60222
u 12448 96155
u 51126 57308
u 59203 74909
u 64052 26111
u 7178 71854
u 8769 28380
u 53804 94363
u 81356 64608
q 20353 77630
u 79190 15019
u 50841 43400
u 8853 69036
u 27338 31372
u 91875 16486
u 41858 64596
u 13989 43679
u 75724 72462
u 3103 49153
u 74095 92399
q 12415 29415
u 21220 40898
u 54624 42947
u 52298 98487
q 97466 36837
u 35202 69635
u 26959 85175
u 847 55094
u 99883 70577
u 26490 98500
q 71996 10970
u 12103 88634
u 94454 87617
q 85952 8227
u 93429 78275
u 57773 2374
q 26919 57889
u 53816 74964
u 15383 52499
u 54708 67407
u 15466 67886
u 36972 36893
u 76329 59968
u 63795 80388
u 19213 49297
q 37116 64368
u 3747 82906
u 72930 43112
u 76762 3764
u 41781 16921
q 82782 53138
q 3680 70073
u 4495 17008
u 26307 16759
u 82671 30455
u 54362 81442
u 71309 65153
u 88456 85748
q 62444 24880
u 89133 96007
q 29574 53782
u 16454 51954
u 11058 12243
q 42718 80644
u 68661 12075
u 32732 10292
u 90666 88367
u 64299 23165
u 23684 79067
u 76821 22439
u 28990 53025
u 5784 26979
q 54109 88798
q 82271 10544
q 59580 18210
u 93080 14560
u 79416 11268
u 88528 22421
u 95148 61487
u 71401 74653
u 31844 86931
u 58574 33314
u 30213 67216
u 80643 28961
u 44998 7165
u 17242 83786
u 55481 71040
u 97045 35421
u 77971 28885
u 8703 90071
u 84434 83773
u 54880 97878
u 65003 74672
q 3788 10602
u 32040 10460
u 68944 75312
u 74247 88402
u 11196 72880
u 57912 4763
u 21007 65391
u 78393 93558
u 64906 71600
u 52479 36751
u 33539 13342
q 24143 76474
u 68598 1513
u 87043 25117
u 56062 93739
u 35481 20347
q 24984 91728
u 45295 43495
u 63402 59014
u 75785 65755
q 41391 51705
u 70764 9115
u 43286 29745
u 37321 72911
u 80775 44377
u 37801 44952
q 63208 29850
q 37814 23233
u 82824 25876
u 84165 5808
q 51613 82140
u 86047 63308
u 67701 13127
q 90378 55702
u 17414 15082
u 64525 84308
u 78779 59647
u 27057 15465
u 65448 73058
u 24576 62871
u 2638 92860
u 30872 2938
u 49942 13451
u 56150 27597
u 92442 56474
u 12549 50568
u 58263 34604
u 87284 3754
u 26557 65973
q 93729 99918
u 89931 74773
u 45579 26845
q 19398 50513
u 81810 74200
u 15078 65557
u 99056 98687
q 89633 99330
u 16677 47952
u 27318 28946
u 56823 3417
u 5951 444
u 48798 15664
u 71785 33675
u 42782 81874
u 3163 77191
u 95264 36448
u 94427 49064
u 98361 55329
u 95847 68792
u 14804 14040
u 73445 96977
u 46679 90977
q 86613 55534
q 83435 99690
u 56738 80168
q 76543 88103
u 44970 5288
u 59575 56173
u 16664 16897
u 85186 82558
u 28813 87487
u 1515 63506
u 14917 87528
q 35969 71903
u 62062 24404
q 14361 16330
u 98720 37937
q 49515 7386
u 14280 2458
u 43871 79610
u 72628 36381
u 71001 13259
u 83418 87299
q 50562 87917
q 88703 52145
u 90882 37594
q 35592 4932
u 13266 2955
u 45057 52036
q 61277 8621
u 96194 28466
u 90434 53781
u 43083 85208
u 35897 46113
q 88624 43587
u 13955 11275
q 80149 5098
u 53861 274
u 29011 35642
u 43021 73728
u 47573 33483
q 96070 29476
q 93280 46273
u 98984 90316
u 23854 90082
u 37036 6330
q 38876 20723
u 12251 15001
q 85774 54047
u 96177 24853
q 96859 37840
q 60304 86768
q 35436 40477
u 94274 45650
u 18360 21591
u 81956 24070
q 56318 28854
u 48738 6572
u 38449 85985
u 82066 73634
u 40679 89941
u 88772 6539
q 57880 23976
u 95746 41161
u 56650 9633
u 62901 13130
u 53833 84857
q 55611 39158
u 44668 24536
u 13144 50127
u 164 27781
u 22353 37609
u 30534 8891
u 27084 12444
u 71408 58503
u 94370 88771
u 60020 96373
u 7551 99175
u 56689 24466
u 81681 63384
u 60209 22694
u 70802 56949
u 17725 87072
u 27205 8541
u 60203 14986
u 83212 71515
u 82152 28076
u 35775 75180
u 12431 18732
u 57205 99382
u 32723 31759
u 29084 9517
u 44740 51557
u 46447 70599
q 93712 65119
u 70753 35318
q 63667 73466
u 63078 72048
u 80824 4259
q 85958 74223
u 75579 98200
u 71412 32997
u 43345 1065
u 35588 62055
q 74359 54985
u 83194 33745
u 97938 26513
u 93477 15963
q 35598 80798
u 83936 31623
u 80806 31906
u 85662 14549
u 14408 37100
u 79961 1612
u 18239 64781
u 28918 40810
u 7285 40181
u 66139 52776
u 56473 89057
q 15504 50137
u 8529 16755
u 64049 1324
q 27259 20339
u 18190 73426
u 90309 86916
u 5033 78724
u 34094 43245
u 24860 79041
u 81164 72473
u 54119 12586
u 16009 32696
u 23015 40615
u 19071 13969
u 99841 29164
u 14219 77852
u 45999 54771
u 29145 5159
u 68600 56599
u 38467 6947
u 5302 45626
u 62738 27604
u 90410 79794
u 30265 16716
u 17624 89450
u 78439 57353
u 29796 54576
u 79361 30190
u 37822 82847
u 19971 1227
u 60481 30213
u 95441 1843
u 18936 7714
u 64006 77782
q 51101 11855
u 49967 98553
u 16798 43164
u 72993 21624
u 8280 7429
u 8224 61998
u 93422 98338
u 41695 80418
u 12725 49729
u 41731 67356
u 58401 70359
q 35270 81411
u 98907 91109
u 4643 52012
u 91416 58774
u 3442 20789
u 61155 24633
u 36263 63880
u 61467 67793
u 32406 14651
u 85604 67739
u 56273 77885
u 52695 8097
u 14501 24348
u 47293 63117
u 96526 27958
u 68670 92849
u 33088 58537
u 3490 12890
u 60802 50281
u 73006 14614
q 41395 91367
u 80778 13248
u 86060 84905
u 25386 68285
u 348 30691
u 79733 7646
u 36113 20306
u 53818 49390
u 53999 64701
u 17080 9561
u 99665 27656
u 27708 98483
u 72964 92239
u 31704 52812
u 17799 78552
u 2966 55178
u 1102 18275
q 4125 89669
u 8302 84323
u 94160 62915
u 49188 83927
u 32760 57469
u 90128 87889
u 96073 41836
u 34635 30741
u 83128 21961
u 72291 92776
q 77100 71481
u 35628 58268
u 46026 2205
u 85177 11080
u 2423 46433
u 76101 81841
u 13403 89260
u 81812 38482
u 59170 14825
u 69278 1868
u 78048 97923
q 57195 81388
u 61093 55061
u 64710 33811
u 33212 19503
u 84524 36831
u 49588 4795
u 85378 39729
q 10497 91091
q 83063 45784
q 27981 39831
u 66562 10833
u 93513 52344
q 60639 12060
u 52366 1525
q 34016 71337
u 5316 28078
u 74510 16332
q 55443 97321
u 99907 40748
u 33498 32054
u 65708 43140
u 10311 69883
u 41053 8005
u 87236 80738
u 32044 69707
q 88932 21373
u 243 19523
u 61635 14220
u 37873 16517
u 81859 81677
u 58224 55401
u 6255 5531
u 88660 28368
u 95809 23968
u 47032 70804
u 2149 64209
u 40882 85210
u 98082 7116
u 50761 47162
u 2326 87351
u 23154 94154
u 41274 67349
q 11511 54
u 10147 55209
u 22782 68859
u 91976 77373
u 28920 52157
u 21598 26823
q 9709 10419
u 69039 20040
u 80923 8158
u 1970 84619
u 4393 7676
u 55254 95289
u 81962 28199
u 96653 32158
q 55989 90399
u 38881 33903
u 36225 32006
u 11541 92880
u 65412 95907
u 87797 2824
u 2331 51922
u 10139 36740
q 31856 47872
q 23881 36730
u 80032 20887
u 15834 71400
u 12329 58268
u 69177 23465
u 41517 70588
u 46195 81170
u 40655 11880
u 58451 90327
q 32531 91954
u 14003 65488
u 25706 73788
u 10429 15993
u 80368 52824
u 59022 80035
u 52084 97447
u 2875 68439
u 95054 8741
u 50020 43679
u 47054 16133
u 18952 67658
u 40330 20329
u 24414 87910
u 50794 36805
u 9212 38158
u 7146 80328
u 65380 96241
q 9823 87312
u 79790 95611
u 22085 58652
u 90077 21008
u 10951 83615
u 84548 23499
u 87641 82829
u 45734 49221
u 73513 13621
u 33678 54875
u 24071 87911
u 93610 14683
u 17536 87617
u 12561 31985
u 49444 86626
u 18087 62747
u 91721 50467
u 30969 7569
q 37712 45945
u 99044 25265
u 95039 25208
u 13914 6852
q 61308 69524
u 32729 79096
q 414 64611
u 2924 41531
u 22164 1241
u 12508 77918
u 54407 47189
u 70891 13862
u 4670 60548
u 71687 2959
u 70061 66153
u 51192 54545
u 84079 20701
u 26437 31818
u 91273 79990
u 3551 91042
u 56665 23013
u 38636 12931
u 67985 56049
u 52850 45509
u 16387 31509
u 30529 84965
q 27340 47027
q 84092 73347
u 92403 85302
u 70286 50311
